epoch,step,train_loss,val_loss
39,4899,0.0009503066539764404,
39,4949,0.0009715602500364184,
39,4959,,0.0029942840337753296
40,4999,0.0007880209595896304,
40,5049,0.0008557421388104558,
40,5083,,0.0031986709218472242
41,5099,0.0008592073572799563,
41,5149,0.0007880867342464626,
41,5199,0.0008010541787371039,
41,5207,,0.0033423856366425753
42,5249,0.0007379610906355083,
42,5299,0.0010254119988530874,
42,5331,,0.003157122526317835
43,5349,0.0006887265481054783,
43,5399,0.0007943880627863109,
43,5449,0.0008623817120678723,
43,5455,,0.003292697947472334
44,5499,0.0007928456179797649,
44,5549,0.0007092515006661415,
44,5579,,0.003423771820962429
45,5599,0.0007118500070646405,
45,5649,0.0006641128566116095,
45,5699,0.0007823318592272699,
45,5703,,0.0034167820122092962
46,5749,0.0006577845779247582,
46,5799,0.0006475556874647737,
46,5827,,0.003602472133934498
47,5849,0.0006396076641976833,
47,5899,0.000866278656758368,
47,5949,0.0006851551588624716,
47,5951,,0.0035349929239600897
48,5999,0.0006316336803138256,
48,6049,0.000635746750049293,
48,6075,,0.0035470412112772465
49,6099,0.0006190199637785554,
49,6149,0.000639232574030757,
49,6199,0.0006883277092128992,
49,6199,,0.003679846413433552
50,6249,0.0005436459323391318,
50,6299,0.0006540945032611489,
50,6323,,0.0037322072312235832
51,6349,0.0006304730195552111,
51,6399,0.000589212286286056,
51,6447,,0.0037438448052853346
52,6449,0.0005970691563561559,
52,6499,0.0005948417820036411,
52,6549,0.0006179657648317516,
52,6571,,0.00386996753513813
53,6599,0.0005366011173464358,
53,6649,0.0005456177168525755,
53,6695,,0.0038861974608153105
54,6699,0.0005854221526533365,
54,6749,0.0004979607183486223,
54,6799,0.0005241594626568258,
54,6819,,0.00447313254699111
55,6849,0.0005575382383540273,
55,6899,0.0005044332938268781,
55,6943,,0.004050240386277437
56,6949,0.0004773834371007979,
56,6999,0.0004732116067316383,
56,7049,0.0005441384855657816,
56,7067,,0.004281780682504177
57,7099,0.0005179709987714887,
57,7149,0.0005836173659190536,
57,7191,,0.004385836888104677
58,7199,0.0004599612730089575,
58,7249,0.0005435649072751403,
58,7299,0.0004829690442420542,
58,7315,,0.004413952585309744
59,7349,0.0004715965478681028,
59,7399,0.00045411119936034083,
59,7439,,0.004352306481450796
60,7449,0.000398412550566718,
60,7499,0.00043874571565538645,
60,7549,0.0004226271412335336,
60,7563,,0.004755581263452768
61,7599,0.00043658335926011205,
61,7649,0.00046157563338056207,
61,7687,,0.004531011451035738
62,7699,0.00037937398883514106,
62,7749,0.00044257391709834337,
62,7799,0.0004381844191811979,
62,7811,,0.004565495997667313
63,7849,0.0003613067092373967,
63,7899,0.00040288607124239206,
63,7935,,0.004643226508051157
64,7949,0.0003928494988940656,
64,7999,0.0003750774485524744,
64,8049,0.00039911112980917096,
64,8059,,0.005158177576959133
65,8099,0.00038784416392445564,
65,8149,0.0003695432096719742,
65,8183,,0.004699037875980139
66,8199,0.0003600495692808181,
66,8249,0.0003982874914072454,
66,8299,0.00039574323454871774,
66,8307,,0.004820863716304302
67,8349,0.00035347655648365617,
67,8399,0.0003671137965284288,
67,8431,,0.0048962244763970375
68,8449,0.0003889029612764716,
68,8499,0.00035976344952359796,
68,8549,0.000308022164972499,
68,8555,,0.004842209629714489
69,8599,0.00033512720256112516,
69,8649,0.0003577060124371201,
69,8679,,0.005716627463698387
70,8699,0.0003490848757792264,
70,8749,0.00032563216518610716,
70,8799,0.0003129401011392474,
70,8803,,0.005111105274409056
71,8849,0.00033223122591152787,
71,8899,0.00029732479015365243,
71,8927,,0.005320020951330662
72,8949,0.00028944172663614154,
72,8999,0.00031805195612832904,
72,9049,0.0002949846675619483,
72,9051,,0.005787048488855362
73,9099,0.000307240872643888,
73,9149,0.0002772721345536411,
73,9175,,0.005681738257408142
74,9199,0.00028773563099093735,
74,9249,0.000274491059826687,
74,9299,0.000442586955614388,
74,9299,,0.005593261681497097
75,9349,0.0002651928807608783,
75,9399,0.00034707607119344175,
75,9423,,0.005689722951501608
76,9449,0.00024908786872401834,
76,9499,0.0002903653075918555,
76,9547,,0.005537292920053005
77,9549,0.00026925053680315614,
77,9599,0.00027066547772847116,
77,9649,0.0002717370807658881,
77,9671,,0.006341594737023115
78,9699,0.0002545948373153806,
78,9749,0.000242999114561826,
78,9795,,0.006083296611905098
79,9799,0.0002953014918603003,
79,9849,0.0002859249070752412,
79,9899,0.00026374548906460404,
79,9919,,0.006254678126424551
80,9949,0.0002499409019947052,
80,9999,0.0002706406230572611,
80,10043,,0.005839996505528688
81,10049,0.00029419217025861144,
81,10099,0.00023839781351853162,
81,10149,0.0002387178101344034,
81,10167,,0.007143297232687473
82,10199,0.00024412895436398685,
82,10249,0.00025023732450790703,
82,10291,,0.005940891336649656
83,10299,0.0002455686335451901,
83,10349,0.00022409782104659826,
83,10399,0.00024707132251933217,
83,10415,,0.005893344525247812
84,10449,0.0002414758928352967,
84,10499,0.00022750618518330157,
84,10539,,0.006222784053534269
85,10549,0.00020909641170874238,
85,10599,0.00022764992900192738,
85,10649,0.00030358810909092426,
85,10663,,0.006797839887440205
86,10699,0.0002478048554621637,
86,10749,0.00023546864395029843,
86,10787,,0.006559670902788639
87,10799,0.00026435963809490204,
87,10849,0.0002274813741678372,
87,10899,0.0002369328576605767,
87,10911,,0.007017487660050392
88,10949,0.0002193645341321826,
88,10999,0.00023270168458111584,
88,11035,,0.00677829422056675
89,11049,0.00023058208171278238,
89,11099,0.00020836538169533014,
89,11149,0.0002043868589680642,
89,11159,,0.00690328748896718
90,11199,0.00022284616716206074,
90,11249,0.00023836888431105763,
90,11283,,0.006717780139297247
91,11299,0.00022869727399665862,
91,11349,0.00019526130927260965,
91,11399,0.00021375453798100352,
91,11407,,0.007599845062941313
92,11449,0.00021136863506399095,
92,11499,0.00024401154951192439,
92,11531,,0.007303028367459774
93,11549,0.00020159914856776595,
93,11599,0.00019688191241584718,
93,11649,0.00020918140944559127,
93,11655,,0.007486445363610983
94,11699,0.00026334341964684427,
94,11749,0.0001843249483499676,
94,11779,,0.0078090522438287735
95,11799,0.00021569858654402196,
95,11849,0.00019626785069704056,
95,11899,0.0001730152580421418,
95,11903,,0.006772578228265047
96,11949,0.00018862166325561702,
96,11999,0.0001962594542419538,
96,12027,,0.007184971123933792
97,12049,0.00021987453510519117,
97,12099,0.00021323970577213913,
97,12149,0.0001820627658162266,
97,12151,,0.007551637012511492
98,12199,0.0001703144225757569,
98,12249,0.00017781680799089372,
98,12275,,0.007875008508563042
99,12299,0.00018782418919727206,
99,12349,0.0001692007208475843,
99,12399,0.00020564268925227225,
99,12399,,0.0082306619733572
